year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source,datetime
2025,9,30,17,23.0,metar,44.0,metar,0.0,metno_forecast,30,metar,22.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 17:00:00
2025,9,30,18,25.0,metar,39.0,metar,0.0,metno_forecast,360,metar,19.0,metar,,,1025.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 18:00:00
2025,9,30,19,26.0,metar,39.0,metar,0.0,metno_forecast,360,metar,11.0,metar,,,1024.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 19:00:00
2025,9,30,20,24.1,metno_forecast,36.0,metno_forecast,0.0,metno_forecast,18,metno_forecast,18.0,metno_forecast,,,1016.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 20:00:00
2025,9,30,21,26.0,metar,39.0,metar,0.0,metno_forecast,20,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 21:00:00
2025,9,30,22,23.9,metno_forecast,34.0,metno_forecast,0.0,metno_forecast,37,metno_forecast,22.3,metno_forecast,,,1014.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 22:00:00
2025,9,30,23,23.0,metar,44.0,metar,0.0,metno_forecast,40,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-09-30 23:00:00
2025,10,1,0,21.0,metar,49.0,metar,0.0,metno_forecast,40,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 00:00:00
2025,10,1,1,20.1,metno_forecast,40.0,metno_forecast,0.0,metno_forecast,26,metno_forecast,16.2,metno_forecast,,,1016.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 01:00:00
2025,10,1,2,21.0,metar,49.0,metar,0.0,metno_forecast,40,metar,15.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 02:00:00
2025,10,1,3,17.9,metno_forecast,49.0,metno_forecast,0.0,metno_forecast,341,metno_forecast,6.1,metno_forecast,,,1018.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 03:00:00
2025,10,1,4,17.0,metno_forecast,52.0,metno_forecast,0.0,metno_forecast,310,metno_forecast,4.0,metno_forecast,,,1019.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 04:00:00
2025,10,1,5,16.3,metno_forecast,55.0,metno_forecast,0.0,metno_forecast,283,metno_forecast,3.6,metno_forecast,,,1019.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 05:00:00
2025,10,1,6,15.8,metno_forecast,56.0,metno_forecast,0.0,metno_forecast,242,metno_forecast,4.0,metno_forecast,,,1018.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 06:00:00
2025,10,1,7,15.4,metno_forecast,57.0,metno_forecast,0.0,metno_forecast,221,metno_forecast,4.0,metno_forecast,,,1018.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 07:00:00
2025,10,1,8,14.8,metno_forecast,58.0,metno_forecast,0.0,metno_forecast,218,metno_forecast,3.2,metno_forecast,,,1018.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 08:00:00
2025,10,1,9,14.2,metno_forecast,59.0,metno_forecast,0.0,metno_forecast,181,metno_forecast,3.2,metno_forecast,,,1017.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 09:00:00
2025,10,1,10,13.8,metno_forecast,60.0,metno_forecast,0.0,metno_forecast,188,metno_forecast,3.2,metno_forecast,,,1017.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 10:00:00
2025,10,1,11,13.3,metno_forecast,61.0,metno_forecast,0.0,metno_forecast,173,metno_forecast,3.6,metno_forecast,,,1018.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 11:00:00
2025,10,1,12,14.0,metar,72.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1024.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 12:00:00
2025,10,1,13,12.9,metno_forecast,59.0,metno_forecast,0.0,metno_forecast,196,metno_forecast,3.2,metno_forecast,,,1019.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 13:00:00
2025,10,1,14,16.0,metar,59.0,metar,0.0,metno_forecast,360,metar,11.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 14:00:00
2025,10,1,15,18.8,metno_forecast,40.0,metno_forecast,0.0,metno_forecast,60,metno_forecast,5.0,metno_forecast,,,1019.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 15:00:00
2025,10,1,16,22.0,metar,47.0,metar,0.0,metno_forecast,180,metar,15.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 16:00:00
2025,10,1,17,24.0,metar,41.0,metar,0.0,metno_forecast,360,metar,11.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 17:00:00
2025,10,1,18,26.0,metar,37.0,metar,0.0,metno_forecast,360,metar,15.0,metar,,,1025.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 18:00:00
2025,10,1,19,24.9,metno_forecast,26.0,metno_forecast,0.0,metno_forecast,18,metno_forecast,18.7,metno_forecast,,,1016.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 19:00:00
2025,10,1,20,28.0,metar,40.0,metar,0.0,metno_forecast,190,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 20:00:00
2025,10,1,21,25.0,metar,44.0,metar,0.0,metno_forecast,360,metar,19.0,metar,,,1022.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 21:00:00
2025,10,1,22,24.8,metno_forecast,23.0,metno_forecast,0.0,metno_forecast,34,metno_forecast,22.7,metno_forecast,,,1014.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 22:00:00
2025,10,1,23,25.0,metar,44.0,metar,0.0,metno_forecast,40,metar,22.0,metar,,,1022.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 23:00:00
2025,10,2,0,23.0,metar,47.0,metar,0.0,metno_forecast,360,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 00:00:00
2025,10,2,1,21.0,metar,49.0,metar,0.0,metno_forecast,10,metar,19.0,metar,,,1024.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 01:00:00
2025,10,2,2,21.0,metar,49.0,metar,0.0,metno_forecast,40,metar,15.0,metar,,,1025.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 02:00:00
2025,10,2,3,17.9,metno_forecast,46.0,metno_forecast,0.0,metno_forecast,336,metno_forecast,5.8,metno_forecast,,,1018.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 03:00:00
2025,10,2,4,16.9,metno_forecast,48.0,metno_forecast,0.0,metno_forecast,309,metno_forecast,4.0,metno_forecast,,,1018.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 04:00:00
2025,10,2,5,16.1,metno_forecast,50.0,metno_forecast,0.0,metno_forecast,246,metno_forecast,5.0,metno_forecast,,,1018.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 05:00:00
2025,10,2,6,15.7,metno_forecast,49.0,metno_forecast,0.0,metno_forecast,213,metno_forecast,6.5,metno_forecast,,,1018.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 06:00:00
2025,10,2,7,14.7,metno_forecast,60.0,metno_forecast,0.0,metno_forecast,243,metno_forecast,4.0,metno_forecast,,,1019.7,metno_forecast,0.0,metno_forecast,2.0,metno_forecast,2025-10-02 07:00:00
2025,10,2,8,14.1,metno_forecast,60.0,metno_forecast,0.0,metno_forecast,206,metno_forecast,4.7,metno_forecast,,,1019.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 08:00:00
2025,10,2,9,12.6,metno_forecast,62.0,metno_forecast,0.0,metno_forecast,203,metno_forecast,5.8,metno_forecast,,,1018.9,metno_forecast,4.0,metno_forecast,1.0,metno_forecast,2025-10-02 09:00:00
2025,10,2,10,11.2,metno_forecast,64.0,metno_forecast,0.0,metno_forecast,198,metno_forecast,6.5,metno_forecast,,,1019.1,metno_forecast,7.0,metno_forecast,3.0,metno_forecast,2025-10-02 10:00:00
2025,10,2,11,10.6,metno_forecast,64.0,metno_forecast,0.0,metno_forecast,200,metno_forecast,6.1,metno_forecast,,,1019.5,metno_forecast,0.0,metno_forecast,3.0,metno_forecast,2025-10-02 11:00:00
2025,10,2,12,10.8,metno_forecast,53.0,metno_forecast,0.0,metno_forecast,197,metno_forecast,3.2,metno_forecast,,,1018.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 12:00:00
2025,10,2,13,17.0,metar,63.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 13:00:00
2025,10,2,14,18.0,metar,60.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 14:00:00
2025,10,2,15,20.0,metar,49.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1027.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 15:00:00
2025,10,2,16,22.0,metar,38.0,metar,0.0,metno_forecast,360,metar,9.0,metar,,,1027.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 16:00:00
2025,10,2,17,24.0,metar,34.0,metar,0.0,metno_forecast,360,metar,19.0,metar,,,1026.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 17:00:00
2025,10,2,18,23.8,metno_forecast,28.0,metno_forecast,0.0,metno_forecast,19,metno_forecast,13.3,metno_forecast,,,1018.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 18:00:00
2025,10,2,19,28.0,metar,30.0,metar,0.0,metno_forecast,90,metar,19.0,metar,,,1024.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 19:00:00
2025,10,2,20,28.0,metar,30.0,metar,0.0,metno_forecast,90,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 20:00:00
2025,10,2,21,27.0,metar,30.0,metar,0.0,metno_forecast,90,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 21:00:00
2025,10,2,22,26.0,metar,32.0,metar,0.0,metno_forecast,90,metar,32.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 22:00:00
2025,10,2,23,23.0,metar,38.0,metar,0.0,metno_forecast,360,metar,22.0,metar,,,1023.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 23:00:00
2025,10,3,0,22.0,metar,41.0,metar,0.0,metno_forecast,40,metar,28.0,metar,,,1024.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 00:00:00
2025,10,3,1,22.0,metar,41.0,metar,0.0,metno_forecast,20,metar,19.0,metar,,,1025.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 01:00:00
2025,10,3,2,21.0,metar,43.0,metar,0.0,metno_forecast,20,metar,15.0,metar,,,1025.0,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 02:00:00
2025,10,3,3,17.2,metno_forecast,53.0,metno_forecast,0.0,metno_forecast,345,metno_forecast,11.9,metno_forecast,,,1020.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 03:00:00
2025,10,3,4,16.2,metno_forecast,56.0,metno_forecast,0.0,metno_forecast,308,metno_forecast,7.9,metno_forecast,,,1021.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 04:00:00
2025,10,3,5,15.6,metno_forecast,58.0,metno_forecast,0.0,metno_forecast,262,metno_forecast,4.7,metno_forecast,,,1021.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 05:00:00
2025,10,3,6,15.5,metno_forecast,56.0,metno_forecast,0.0,metno_forecast,252,metno_forecast,3.6,metno_forecast,,,1019.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 06:00:00
2025,10,3,7,13.9,metno_forecast,65.0,metno_forecast,0.0,metno_forecast,222,metno_forecast,4.7,metno_forecast,,,1021.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 07:00:00
2025,10,3,8,13.1,metno_forecast,68.0,metno_forecast,0.0,metno_forecast,200,metno_forecast,5.4,metno_forecast,,,1020.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 08:00:00
2025,10,3,9,12.1,metno_forecast,71.0,metno_forecast,0.0,metno_forecast,194,metno_forecast,6.5,metno_forecast,,,1020.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 09:00:00
2025,10,3,10,11.4,metno_forecast,75.0,metno_forecast,0.0,metno_forecast,196,metno_forecast,6.5,metno_forecast,,,1019.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 10:00:00
2025,10,3,11,10.4,metno_forecast,79.0,metno_forecast,0.0,metno_forecast,206,metno_forecast,5.8,metno_forecast,,,1019.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 11:00:00
2025,10,3,12,11.3,metno_forecast,73.0,metno_forecast,0.0,metno_forecast,197,metno_forecast,2.2,metno_forecast,,,1019.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 12:00:00
2025,10,3,13,16.0,metar,68.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,,,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 13:00:00
2025,10,3,14,14.6,metno_forecast,58.0,metno_forecast,0.0,metno_forecast,201,metno_forecast,5.0,metno_forecast,,,1021.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 14:00:00
2025,10,3,15,19.0,metar,56.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,,,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 15:00:00
2025,10,3,16,26.0,metar,42.0,metar,0.0,metno_forecast,360,metar,8.0,metar,,,,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 16:00:00
2025,10,3,17,27.0,metar,45.0,metar,0.0,metno_forecast,90,metar,10.0,metar,,,,metar,2.0,metar,1.0,metno_forecast,2025-10-03 17:00:00
2025,10,3,18,27.0,metar,42.0,metar,0.0,metno_forecast,360,metar,12.0,metar,,,,metar,2.0,metar,1.0,metno_forecast,2025-10-03 18:00:00
2025,10,3,19,28.0,metar,35.0,metar,0.0,metno_forecast,10,metar,14.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-03 19:00:00
2025,10,3,20,27.0,metar,39.0,metar,0.0,metno_forecast,10,metar,12.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-03 20:00:00
2025,10,3,21,27.0,metar,54.0,metar,0.0,metno_forecast,20,metar,14.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-03 21:00:00
2025,10,3,22,26.0,metar,39.0,metar,0.0,metno_forecast,360,metar,15.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-03 22:00:00
2025,10,3,23,22.0,metar,50.0,metar,0.0,metno_forecast,40,metar,15.0,metar,,,,metar,2.0,metar,1.0,metno_forecast,2025-10-03 23:00:00
2025,10,4,0,22.0,metar,50.0,metar,0.0,metno_forecast,50,metar,15.0,metar,,,,metar,2.0,metar,1.0,metno_forecast,2025-10-04 00:00:00
2025,10,4,1,21.0,metar,53.0,metar,0.0,metno_forecast,30,metar,10.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-04 01:00:00
2025,10,4,2,21.0,metar,53.0,metar,0.0,metno_forecast,30,metar,8.0,metar,,,,metar,4.0,metar,1.0,metno_forecast,2025-10-04 02:00:00
2025,10,4,3,16.9,metno_forecast,52.0,metno_forecast,0.0,metno_forecast,343,metno_forecast,10.8,metno_forecast,,,1018.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 03:00:00
2025,10,4,4,16.1,metno_forecast,55.0,metno_forecast,0.0,metno_forecast,306,metno_forecast,5.8,metno_forecast,,,1018.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 04:00:00
2025,10,4,5,15.5,metno_forecast,56.0,metno_forecast,0.0,metno_forecast,246,metno_forecast,5.4,metno_forecast,,,1018.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 05:00:00
2025,10,4,6,14.5,metno_forecast,57.0,metno_forecast,0.0,metno_forecast,223,metno_forecast,2.2,metno_forecast,,,1017.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 06:00:00
2025,10,4,7,13.2,metno_forecast,64.0,metno_forecast,0.0,metno_forecast,206,metno_forecast,5.4,metno_forecast,,,1017.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 07:00:00
2025,10,4,8,12.5,metno_forecast,67.0,metno_forecast,0.0,metno_forecast,211,metno_forecast,6.1,metno_forecast,,,1017.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 08:00:00
2025,10,4,9,11.6,metno_forecast,71.0,metno_forecast,0.0,metno_forecast,195,metno_forecast,6.5,metno_forecast,,,1017.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 09:00:00
2025,10,4,10,10.9,metno_forecast,74.0,metno_forecast,0.0,metno_forecast,193,metno_forecast,7.2,metno_forecast,,,1016.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 10:00:00
2025,10,4,11,10.2,metno_forecast,78.0,metno_forecast,0.0,metno_forecast,196,metno_forecast,7.9,metno_forecast,,,1016.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 11:00:00
2025,10,4,12,10.5,metno_forecast,73.0,metno_forecast,0.0,metno_forecast,199,metno_forecast,2.2,metno_forecast,,,1016.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 12:00:00
2025,10,4,13,17.0,metar,63.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 13:00:00
2025,10,4,14,19.0,metar,56.0,metar,0.0,metno_forecast,0,metar,0.0,metar,,,,metar,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 14:00:00
2025,10,4,15,17.7,metno_forecast,46.0,metno_forecast,0.0,metno_forecast,76,metno_forecast,5.4,metno_forecast,,,1017.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 15:00:00
2025,10,4,16,19.7,metno_forecast,41.0,metno_forecast,0.0,metno_forecast,38,metno_forecast,7.2,metno_forecast,,,1017.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 16:00:00
2025,10,4,17,21.6,metno_forecast,35.0,metno_forecast,0.0,metno_forecast,36,metno_forecast,11.2,metno_forecast,,,1016.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 17:00:00
2025,10,4,18,23.0,metno_forecast,33.0,metno_forecast,0.0,metno_forecast,34,metno_forecast,13.7,metno_forecast,,,1015.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 18:00:00
2025,10,4,19,24.0,metno_forecast,32.0,metno_forecast,0.0,metno_forecast,28,metno_forecast,17.3,metno_forecast,,,1013.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 19:00:00
2025,10,4,20,24.1,metno_forecast,33.0,metno_forecast,0.0,metno_forecast,18,metno_forecast,19.1,metno_forecast,,,1012.1,metno_forecast,4.0,metno_forecast,1.0,metno_forecast,2025-10-04 20:00:00
2025,10,4,21,24.7,metno_forecast,32.0,metno_forecast,0.0,metno_forecast,11,metno_forecast,19.1,metno_forecast,,,1010.8,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-10-04 21:00:00
2025,10,4,22,24.0,metno_forecast,35.0,metno_forecast,0.0,metno_forecast,21,metno_forecast,22.0,metno_forecast,,,1010.4,metno_forecast,3.0,metno_forecast,2.0,metno_forecast,2025-10-04 22:00:00
2025,10,4,23,21.3,metno_forecast,47.0,metno_forecast,0.0,metno_forecast,23,metno_forecast,20.9,metno_forecast,,,1011.0,metno_forecast,1.0,metno_forecast,3.0,metno_forecast,2025-10-04 23:00:00
