year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source,datetime
2025,10,1,5,23.0,metar,69,metar,0.0,dwd_mosmix,0,metar,0.0,metar,,,1018.0,metar,0,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 05:00:00
2025,10,1,6,21.4,dwd_mosmix,75,dwd_mosmix,0.0,dwd_mosmix,282,dwd_mosmix,7.4,dwd_mosmix,,,1016.7,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 06:00:00
2025,10,1,7,20.6,dwd_mosmix,86,dwd_mosmix,0.0,dwd_mosmix,273,dwd_mosmix,3.7,dwd_mosmix,,,1015.6,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 07:00:00
2025,10,1,8,20.0,dwd_mosmix,88,dwd_mosmix,0.0,dwd_mosmix,256,dwd_mosmix,3.7,dwd_mosmix,,,1014.8,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 08:00:00
2025,10,1,9,19.4,dwd_mosmix,91,dwd_mosmix,0.0,dwd_mosmix,258,dwd_mosmix,5.5,dwd_mosmix,,,1014.8,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 09:00:00
2025,10,1,10,18.7,dwd_mosmix,92,dwd_mosmix,0.0,dwd_mosmix,287,dwd_mosmix,5.5,dwd_mosmix,,,1015.9,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 10:00:00
2025,10,1,11,17.8,dwd_mosmix,96,dwd_mosmix,0.0,dwd_mosmix,314,dwd_mosmix,3.7,dwd_mosmix,,,1016.8,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 11:00:00
2025,10,1,12,20.0,metar,88,metar,0.0,dwd_mosmix,360,metar,39.0,metar,,,1019.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 12:00:00
2025,10,1,13,22.0,metar,78,metar,0.0,dwd_mosmix,350,metar,4.0,metar,,,1019.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 13:00:00
2025,10,1,14,24.0,metar,74,metar,0.0,dwd_mosmix,320,metar,6.0,metar,,,1020.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 14:00:00
2025,10,1,15,27.0,metar,62,metar,0.0,dwd_mosmix,50,metar,4.0,metar,,,1020.0,metar,3,dwd_mosmix,2.0,dwd_mosmix,2025-10-01 15:00:00
2025,10,1,16,29.0,metar,52,metar,0.0,dwd_mosmix,340,metar,6.0,metar,,,1020.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 16:00:00
2025,10,1,17,31.0,metar,36,metar,0.0,dwd_mosmix,130,metar,6.0,metar,,,1019.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 17:00:00
2025,10,1,18,32.0,metar,34,metar,0.0,dwd_mosmix,90,metar,20.0,metar,,,1019.0,metar,2,metar,1.0,dwd_mosmix,2025-10-01 18:00:00
2025,10,1,19,33.0,metar,30,metar,0.0,dwd_mosmix,110,metar,9.0,metar,,,1018.0,metar,2,metar,1.0,dwd_mosmix,2025-10-01 19:00:00
2025,10,1,20,33.0,metar,28,metar,0.0,dwd_mosmix,40,metar,13.0,metar,,,1017.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 20:00:00
2025,10,1,21,33.0,metar,30,metar,0.0,dwd_mosmix,80,metar,15.0,metar,,,1016.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 21:00:00
2025,10,1,22,32.0,metar,30,metar,0.0,dwd_mosmix,130,metar,11.0,metar,,,1016.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 22:00:00
2025,10,1,23,31.0,metar,31,metar,0.0,dwd_mosmix,100,metar,19.0,metar,,,1017.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-01 23:00:00
2025,10,2,0,29.0,metar,37,metar,0.0,dwd_mosmix,130,metar,9.0,metar,,,1017.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 00:00:00
2025,10,2,1,27.0,metar,42,metar,0.0,dwd_mosmix,120,metar,7.0,metar,,,1018.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 01:00:00
2025,10,2,2,26.0,metar,48,metar,0.0,dwd_mosmix,100,metar,13.0,metar,,,1019.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 02:00:00
2025,10,2,3,25.0,metar,51,metar,0.0,dwd_mosmix,90,metar,9.0,metar,,,1019.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 03:00:00
2025,10,2,4,25.0,metar,51,metar,0.0,dwd_mosmix,90,metar,17.0,metar,,,1020.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 04:00:00
2025,10,2,5,23.0,metar,65,metar,0.0,dwd_mosmix,90,metar,20.0,metar,,,1020.0,metar,0,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 05:00:00
2025,10,2,6,20.3,dwd_mosmix,86,dwd_mosmix,0.0,dwd_mosmix,180,dwd_mosmix,7.4,dwd_mosmix,,,1017.2,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 06:00:00
2025,10,2,7,20.2,dwd_mosmix,91,dwd_mosmix,,,182,dwd_mosmix,7.4,dwd_mosmix,,,1016.2,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 07:00:00
2025,10,2,8,19.9,dwd_mosmix,95,dwd_mosmix,,,199,dwd_mosmix,7.4,dwd_mosmix,,,1015.3,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 08:00:00
2025,10,2,9,19.4,dwd_mosmix,99,dwd_mosmix,,,229,dwd_mosmix,5.5,dwd_mosmix,,,1015.4,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 09:00:00
2025,10,2,10,18.6,dwd_mosmix,98,dwd_mosmix,,,275,dwd_mosmix,5.5,dwd_mosmix,,,1016.2,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 10:00:00
2025,10,2,11,17.9,dwd_mosmix,99,dwd_mosmix,,,319,dwd_mosmix,3.7,dwd_mosmix,,,1017.5,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 11:00:00
2025,10,2,12,21.0,metar,83,metar,,,330,metar,4.0,metar,,,1020.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 12:00:00
2025,10,2,13,22.0,metar,78,metar,,,290,metar,6.0,metar,,,1021.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 13:00:00
2025,10,2,14,25.0,metar,69,metar,,,290,metar,4.0,metar,,,1021.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 14:00:00
2025,10,2,15,27.0,metar,62,metar,,,360,metar,4.0,metar,,,1021.0,metar,2,dwd_mosmix,2.0,dwd_mosmix,2025-10-02 15:00:00
2025,10,2,16,29.0,metar,55,metar,,,320,metar,4.0,metar,,,1021.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 16:00:00
2025,10,2,17,32.0,metar,30,metar,,,90,metar,6.0,metar,,,1021.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 17:00:00
2025,10,2,18,32.0,metar,32,metar,,,130,metar,17.0,metar,,,1020.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 18:00:00
2025,10,2,19,33.0,metar,30,metar,,,120,metar,20.0,metar,,,1019.0,metar,4,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 19:00:00
2025,10,2,20,33.0,metar,30,metar,,,120,metar,24.0,metar,,,1019.0,metar,2,metar,1.0,dwd_mosmix,2025-10-02 20:00:00
2025,10,2,21,33.0,metar,32,metar,,,130,metar,13.0,metar,,,1018.0,metar,2,metar,1.0,dwd_mosmix,2025-10-02 21:00:00
2025,10,2,22,32.0,metar,34,metar,,,120,metar,17.0,metar,,,1018.0,metar,2,metar,1.0,dwd_mosmix,2025-10-02 22:00:00
2025,10,2,23,31.0,metar,36,metar,,,100,metar,17.0,metar,,,1018.0,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-02 23:00:00
2025,10,3,0,29.0,metar,43,metar,,,110,metar,13.0,metar,,,1019.0,metar,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 00:00:00
2025,10,3,1,27.0,metar,48,metar,,,120,metar,9.0,metar,,,1019.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 01:00:00
2025,10,3,2,26.0,metar,51,metar,,,90,metar,9.0,metar,,,1020.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 02:00:00
2025,10,3,3,25.0,metar,54,metar,,,90,metar,6.0,metar,,,1020.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 03:00:00
2025,10,3,4,25.0,metar,65,metar,,,120,metar,17.0,metar,,,1021.0,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 04:00:00
2025,10,3,5,24.0,metar,69,metar,,,100,metar,28.0,metar,,,1021.0,metar,0,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 05:00:00
2025,10,3,6,20.8,dwd_mosmix,84,dwd_mosmix,,,264,dwd_mosmix,3.7,dwd_mosmix,,,1017.5,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 06:00:00
2025,10,3,7,20.5,dwd_mosmix,87,dwd_mosmix,,,290,dwd_mosmix,5.5,dwd_mosmix,,,1016.9,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 07:00:00
2025,10,3,8,20.0,dwd_mosmix,88,dwd_mosmix,,,288,dwd_mosmix,5.5,dwd_mosmix,,,1016.5,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 08:00:00
2025,10,3,9,19.5,dwd_mosmix,90,dwd_mosmix,,,334,dwd_mosmix,5.5,dwd_mosmix,,,1016.6,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 09:00:00
2025,10,3,10,18.6,dwd_mosmix,93,dwd_mosmix,,,304,dwd_mosmix,5.5,dwd_mosmix,,,1016.8,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 10:00:00
2025,10,3,11,17.2,dwd_mosmix,100,dwd_mosmix,,,290,dwd_mosmix,5.5,dwd_mosmix,,,1016.9,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 11:00:00
2025,10,3,12,20.0,metar,88,metar,,,310,metar,3.0,metar,,,1017.0,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 12:00:00
2025,10,3,13,20.0,metar,88,metar,,,320,metar,2.0,metar,,,1017.1,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 13:00:00
2025,10,3,14,25.0,metar,69,metar,,,330,metar,3.0,metar,,,1017.2,dwd_mosmix,3,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 14:00:00
2025,10,3,15,27.0,metar,62,metar,,,250,metar,2.0,metar,,,1016.8,dwd_mosmix,3,dwd_mosmix,2.0,dwd_mosmix,2025-10-03 15:00:00
2025,10,3,16,30.0,metar,43,metar,,,0,metar,0.0,metar,,,,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-03 16:00:00
2025,10,3,17,31.0,metar,36,metar,,,100,metar,5.0,metar,,,,metar,4,metar,1.0,dwd_mosmix,2025-10-03 17:00:00
2025,10,3,18,30.0,metar,38,metar,,,60,metar,2.0,metar,12.0,metar,,metar,4,metar,1.0,dwd_mosmix,2025-10-03 18:00:00
2025,10,3,19,31.0,metar,36,metar,,,30,metar,4.0,metar,14.0,metar,,metar,6,metar,4.0,dwd_mosmix,2025-10-03 19:00:00
2025,10,3,20,33.0,metar,32,metar,,,140,metar,13.0,metar,,,,metar,4,metar,1.0,dwd_mosmix,2025-10-03 20:00:00
2025,10,3,21,33.0,metar,30,metar,,,100,metar,9.0,metar,,,,metar,4,metar,1.0,dwd_mosmix,2025-10-03 21:00:00
2025,10,3,22,32.0,metar,31,metar,,,120,metar,11.0,metar,,,,metar,2,metar,1.0,dwd_mosmix,2025-10-03 22:00:00
2025,10,3,23,30.0,metar,35,metar,,,100,metar,9.0,metar,,,,metar,2,metar,1.0,dwd_mosmix,2025-10-03 23:00:00
2025,10,4,0,28.0,metar,42,metar,,,120,metar,5.0,metar,,,,metar,2,metar,1.0,dwd_mosmix,2025-10-04 00:00:00
2025,10,4,1,27.0,metar,48,metar,,,130,metar,5.0,metar,,,,metar,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 01:00:00
2025,10,4,2,27.0,metar,45,metar,,,120,metar,5.0,metar,,,,metar,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 02:00:00
2025,10,4,3,26.0,metar,51,metar,,,80,metar,12.0,metar,,,,metar,6,metar,1.0,dwd_mosmix,2025-10-04 03:00:00
2025,10,4,4,25.0,metar,65,metar,,,110,metar,6.0,metar,,,,metar,2,metar,1.0,dwd_mosmix,2025-10-04 04:00:00
2025,10,4,5,24.0,metar,69,metar,,,120,metar,6.0,metar,,,,metar,2,metar,1.0,dwd_mosmix,2025-10-04 05:00:00
2025,10,4,6,20.8,dwd_mosmix,82,dwd_mosmix,,,316,dwd_mosmix,3.7,dwd_mosmix,,,1014.8,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 06:00:00
2025,10,4,7,20.6,dwd_mosmix,83,dwd_mosmix,,,286,dwd_mosmix,5.5,dwd_mosmix,,,1014.3,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 07:00:00
2025,10,4,8,20.1,dwd_mosmix,81,dwd_mosmix,,,323,dwd_mosmix,5.5,dwd_mosmix,,,1013.5,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 08:00:00
2025,10,4,9,20.1,dwd_mosmix,82,dwd_mosmix,,,329,dwd_mosmix,5.5,dwd_mosmix,,,1013.8,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 09:00:00
2025,10,4,10,19.4,dwd_mosmix,83,dwd_mosmix,,,281,dwd_mosmix,5.5,dwd_mosmix,,,1013.8,dwd_mosmix,2,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 10:00:00
2025,10,4,11,17.5,dwd_mosmix,80,dwd_mosmix,,,246,dwd_mosmix,7.4,dwd_mosmix,,,1013.7,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 11:00:00
2025,10,4,12,21.0,metar,88,metar,,,330,metar,2.0,metar,,,,metar,6,metar,1.0,dwd_mosmix,2025-10-04 12:00:00
2025,10,4,13,23.0,metar,83,metar,,,320,metar,2.0,metar,,,,metar,4,metar,1.0,dwd_mosmix,2025-10-04 13:00:00
2025,10,4,14,24.0,metar,78,metar,,,0,metar,0.0,metar,,,,metar,4,metar,1.0,dwd_mosmix,2025-10-04 14:00:00
2025,10,4,15,25.0,metar,74,metar,,,0,metar,0.0,metar,,,,metar,6,metar,1.0,dwd_mosmix,2025-10-04 15:00:00
2025,10,4,16,26.8,dwd_mosmix,55,dwd_mosmix,,,38,dwd_mosmix,9.3,dwd_mosmix,,,1014.5,dwd_mosmix,2,dwd_mosmix,2.0,dwd_mosmix,2025-10-04 16:00:00
2025,10,4,17,30.7,dwd_mosmix,49,dwd_mosmix,,,78,dwd_mosmix,9.3,dwd_mosmix,,,1014.2,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 17:00:00
2025,10,4,18,31.4,dwd_mosmix,49,dwd_mosmix,,,107,dwd_mosmix,9.3,dwd_mosmix,,,1014.0,dwd_mosmix,5,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 18:00:00
2025,10,4,19,31.1,dwd_mosmix,44,dwd_mosmix,,,62,dwd_mosmix,11.1,dwd_mosmix,,,1011.6,dwd_mosmix,4,dwd_mosmix,2.0,dwd_mosmix,2025-10-04 19:00:00
2025,10,4,20,31.5,dwd_mosmix,42,dwd_mosmix,,,77,dwd_mosmix,11.1,dwd_mosmix,,,1009.4,dwd_mosmix,4,dwd_mosmix,2.0,dwd_mosmix,2025-10-04 20:00:00
2025,10,4,21,31.1,dwd_mosmix,44,dwd_mosmix,,,90,dwd_mosmix,13.0,dwd_mosmix,,,1008.8,dwd_mosmix,4,dwd_mosmix,2.0,dwd_mosmix,2025-10-04 21:00:00
2025,10,4,22,29.9,dwd_mosmix,49,dwd_mosmix,,,112,dwd_mosmix,13.0,dwd_mosmix,,,1009.1,dwd_mosmix,2,dwd_mosmix,2.0,dwd_mosmix,2025-10-04 22:00:00
2025,10,4,23,28.7,dwd_mosmix,56,dwd_mosmix,,,155,dwd_mosmix,13.0,dwd_mosmix,,,1009.4,dwd_mosmix,1,dwd_mosmix,1.0,dwd_mosmix,2025-10-04 23:00:00
