year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source,datetime
2025,10,1,11,20.5,metno_forecast,79,metno_forecast,0.0,metno_forecast,318,metno_forecast,4.0,metno_forecast,1015.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 11:00:00
2025,10,1,12,19.6,metno_forecast,81,metno_forecast,0.0,metno_forecast,326,metno_forecast,4.7,metno_forecast,1016.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 12:00:00
2025,10,1,13,19.6,metno_forecast,78,metno_forecast,0.0,metno_forecast,319,metno_forecast,6.8,metno_forecast,1016.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 13:00:00
2025,10,1,14,22.0,metno_forecast,68,metno_forecast,0.0,metno_forecast,328,metno_forecast,8.3,metno_forecast,1017.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 14:00:00
2025,10,1,15,24.1,metno_forecast,63,metno_forecast,0.0,metno_forecast,347,metno_forecast,9.0,metno_forecast,1017.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 15:00:00
2025,10,1,16,26.6,metno_forecast,50,metno_forecast,0.0,metno_forecast,344,metno_forecast,7.2,metno_forecast,1017.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 16:00:00
2025,10,1,17,29.1,metno_forecast,36,metno_forecast,0.0,metno_forecast,55,metno_forecast,7.2,metno_forecast,1016.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 17:00:00
2025,10,1,18,30.8,metno_forecast,29,metno_forecast,0.0,metno_forecast,95,metno_forecast,9.0,metno_forecast,1016.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 18:00:00
2025,10,1,19,31.7,metno_forecast,28,metno_forecast,0.0,metno_forecast,98,metno_forecast,11.2,metno_forecast,1014.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 19:00:00
2025,10,1,20,32.7,metno_forecast,25,metno_forecast,0.0,metno_forecast,111,metno_forecast,13.7,metno_forecast,1013.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 20:00:00
2025,10,1,21,33.2,metno_forecast,23,metno_forecast,0.0,metno_forecast,118,metno_forecast,18.7,metno_forecast,1012.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 21:00:00
2025,10,1,22,32.9,metno_forecast,23,metno_forecast,0.0,metno_forecast,120,metno_forecast,21.6,metno_forecast,1012.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 22:00:00
2025,10,1,23,32.2,metno_forecast,24,metno_forecast,0.0,metno_forecast,119,metno_forecast,22.3,metno_forecast,1012.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-01 23:00:00
2025,10,2,0,31.1,metno_forecast,25,metno_forecast,0.0,metno_forecast,117,metno_forecast,19.1,metno_forecast,1012.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 00:00:00
2025,10,2,1,29.8,metno_forecast,27,metno_forecast,0.0,metno_forecast,105,metno_forecast,15.5,metno_forecast,1013.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 01:00:00
2025,10,2,2,28.6,metno_forecast,30,metno_forecast,0.0,metno_forecast,96,metno_forecast,12.2,metno_forecast,1014.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 02:00:00
2025,10,2,3,27.4,metno_forecast,32,metno_forecast,0.0,metno_forecast,114,metno_forecast,7.9,metno_forecast,1014.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 03:00:00
2025,10,2,4,26.0,metno_forecast,38,metno_forecast,0.0,metno_forecast,113,metno_forecast,8.6,metno_forecast,1015.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 04:00:00
2025,10,2,5,25.4,metno_forecast,42,metno_forecast,0.0,metno_forecast,107,metno_forecast,22.0,metno_forecast,1016.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 05:00:00
2025,10,2,6,23.9,metno_forecast,70,metno_forecast,0.0,metno_forecast,117,metno_forecast,21.6,metno_forecast,1016.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 06:00:00
2025,10,2,7,22.5,metno_forecast,69,metno_forecast,0.0,metno_forecast,114,metno_forecast,18.4,metno_forecast,1017.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 07:00:00
2025,10,2,8,22.0,metno_forecast,75,metno_forecast,0.0,metno_forecast,111,metno_forecast,17.6,metno_forecast,1017.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 08:00:00
2025,10,2,9,21.2,metno_forecast,80,metno_forecast,0.0,metno_forecast,112,metno_forecast,15.5,metno_forecast,1017.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 09:00:00
2025,10,2,10,21.0,metno_forecast,83,metno_forecast,0.0,metno_forecast,138,metno_forecast,10.4,metno_forecast,1017.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 10:00:00
2025,10,2,11,20.4,metno_forecast,86,metno_forecast,0.0,metno_forecast,264,metno_forecast,5.8,metno_forecast,1017.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 11:00:00
2025,10,2,12,20.8,metno_forecast,89,metno_forecast,0.0,metno_forecast,324,metno_forecast,2.5,metno_forecast,1016.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 12:00:00
2025,10,2,13,19.6,metno_forecast,88,metno_forecast,0.0,metno_forecast,302,metno_forecast,8.3,metno_forecast,1018.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 13:00:00
2025,10,2,14,21.9,metno_forecast,77,metno_forecast,0.0,metno_forecast,310,metno_forecast,9.0,metno_forecast,1018.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 14:00:00
2025,10,2,15,24.0,metno_forecast,68,metno_forecast,0.0,metno_forecast,344,metno_forecast,7.9,metno_forecast,1018.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 15:00:00
2025,10,2,16,26.1,metno_forecast,59,metno_forecast,0.0,metno_forecast,11,metno_forecast,5.0,metno_forecast,1018.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 16:00:00
2025,10,2,17,28.5,metno_forecast,47,metno_forecast,0.0,metno_forecast,55,metno_forecast,6.5,metno_forecast,1018.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 17:00:00
2025,10,2,18,32.0,metno_forecast,28,metno_forecast,0.0,metno_forecast,121,metno_forecast,11.9,metno_forecast,1016.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 18:00:00
2025,10,2,19,32.0,metno_forecast,28,metno_forecast,0.0,metno_forecast,109,metno_forecast,17.6,metno_forecast,1016.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 19:00:00
2025,10,2,20,31.8,metno_forecast,29,metno_forecast,0.0,metno_forecast,113,metno_forecast,20.9,metno_forecast,1016.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 20:00:00
2025,10,2,21,31.7,metno_forecast,28,metno_forecast,0.0,metno_forecast,106,metno_forecast,20.2,metno_forecast,1015.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 21:00:00
2025,10,2,22,31.4,metno_forecast,29,metno_forecast,0.0,metno_forecast,101,metno_forecast,19.4,metno_forecast,1015.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 22:00:00
2025,10,2,23,30.6,metno_forecast,31,metno_forecast,0.0,metno_forecast,111,metno_forecast,18.0,metno_forecast,1015.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-02 23:00:00
2025,10,3,0,31.4,metno_forecast,25,metno_forecast,0.0,metno_forecast,110,metno_forecast,15.8,metno_forecast,1013.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 00:00:00
2025,10,3,1,27.6,metno_forecast,38,metno_forecast,0.0,metno_forecast,161,metno_forecast,11.2,metno_forecast,1015.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 01:00:00
2025,10,3,2,26.4,metno_forecast,47,metno_forecast,0.0,metno_forecast,168,metno_forecast,6.8,metno_forecast,1016.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 02:00:00
2025,10,3,3,25.6,metno_forecast,54,metno_forecast,0.0,metno_forecast,66,metno_forecast,9.4,metno_forecast,1017.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 03:00:00
2025,10,3,4,24.9,metno_forecast,51,metno_forecast,0.0,metno_forecast,110,metno_forecast,15.8,metno_forecast,1018.6,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-03 04:00:00
2025,10,3,5,24.6,metno_forecast,57,metno_forecast,0.0,metno_forecast,127,metno_forecast,17.6,metno_forecast,1019.0,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-10-03 05:00:00
2025,10,3,6,24.9,metno_forecast,61,metno_forecast,0.0,metno_forecast,121,metno_forecast,17.3,metno_forecast,1017.1,metno_forecast,0.0,metno_forecast,2.0,metno_forecast,2025-10-03 06:00:00
2025,10,3,7,22.8,metno_forecast,69,metno_forecast,0.0,metno_forecast,124,metno_forecast,15.8,metno_forecast,1018.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 07:00:00
2025,10,3,8,22.0,metno_forecast,75,metno_forecast,0.0,metno_forecast,113,metno_forecast,13.7,metno_forecast,1018.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 08:00:00
2025,10,3,9,21.5,metno_forecast,80,metno_forecast,0.0,metno_forecast,97,metno_forecast,10.8,metno_forecast,1018.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 09:00:00
2025,10,3,10,21.0,metno_forecast,83,metno_forecast,0.0,metno_forecast,66,metno_forecast,6.5,metno_forecast,1017.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 10:00:00
2025,10,3,11,20.4,metno_forecast,85,metno_forecast,0.0,metno_forecast,327,metno_forecast,2.9,metno_forecast,1017.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 11:00:00
2025,10,3,12,20.4,metno_forecast,85,metno_forecast,0.0,metno_forecast,344,metno_forecast,3.2,metno_forecast,1016.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 12:00:00
2025,10,3,13,19.8,metno_forecast,86,metno_forecast,0.0,metno_forecast,303,metno_forecast,7.2,metno_forecast,1017.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 13:00:00
2025,10,3,14,21.9,metno_forecast,77,metno_forecast,0.0,metno_forecast,317,metno_forecast,7.9,metno_forecast,1018.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 14:00:00
2025,10,3,15,23.9,metno_forecast,70,metno_forecast,0.0,metno_forecast,353,metno_forecast,6.8,metno_forecast,1018.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 15:00:00
2025,10,3,16,25.9,metno_forecast,62,metno_forecast,0.0,metno_forecast,15,metno_forecast,5.4,metno_forecast,1018.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 16:00:00
2025,10,3,17,28.2,metno_forecast,47,metno_forecast,0.0,metno_forecast,49,metno_forecast,7.6,metno_forecast,1018.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 17:00:00
2025,10,3,18,31.7,metno_forecast,27,metno_forecast,0.0,metno_forecast,132,metno_forecast,7.6,metno_forecast,1016.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 18:00:00
2025,10,3,19,29.8,metno_forecast,36,metno_forecast,0.0,metno_forecast,98,metno_forecast,11.9,metno_forecast,1016.4,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-10-03 19:00:00
2025,10,3,20,30.6,metno_forecast,31,metno_forecast,0.0,metno_forecast,97,metno_forecast,15.1,metno_forecast,1015.2,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-10-03 20:00:00
2025,10,3,21,31.4,metno_forecast,27,metno_forecast,0.0,metno_forecast,99,metno_forecast,19.1,metno_forecast,1014.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 21:00:00
2025,10,3,22,31.1,metno_forecast,27,metno_forecast,0.0,metno_forecast,108,metno_forecast,21.2,metno_forecast,1013.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 22:00:00
2025,10,3,23,30.5,metno_forecast,30,metno_forecast,0.0,metno_forecast,115,metno_forecast,20.5,metno_forecast,1013.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-03 23:00:00
2025,10,4,0,31.5,metno_forecast,24,metno_forecast,0.0,metno_forecast,81,metno_forecast,19.4,metno_forecast,1012.3,metno_forecast,3.0,metno_forecast,1.0,metno_forecast,2025-10-04 00:00:00
2025,10,4,1,28.1,metno_forecast,36,metno_forecast,0.0,metno_forecast,121,metno_forecast,11.9,metno_forecast,1014.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 01:00:00
2025,10,4,2,26.6,metno_forecast,44,metno_forecast,0.0,metno_forecast,125,metno_forecast,5.4,metno_forecast,1015.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 02:00:00
2025,10,4,3,25.6,metno_forecast,45,metno_forecast,0.0,metno_forecast,123,metno_forecast,18.7,metno_forecast,1015.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 03:00:00
2025,10,4,4,24.1,metno_forecast,64,metno_forecast,0.0,metno_forecast,106,metno_forecast,22.0,metno_forecast,1016.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 04:00:00
2025,10,4,5,23.8,metno_forecast,67,metno_forecast,0.0,metno_forecast,114,metno_forecast,20.2,metno_forecast,1016.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 05:00:00
2025,10,4,6,25.0,metno_forecast,54,metno_forecast,0.0,metno_forecast,129,metno_forecast,14.0,metno_forecast,1014.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 06:00:00
2025,10,4,7,22.6,metno_forecast,73,metno_forecast,0.0,metno_forecast,131,metno_forecast,14.0,metno_forecast,1016.0,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 07:00:00
2025,10,4,8,22.0,metno_forecast,77,metno_forecast,0.0,metno_forecast,120,metno_forecast,9.0,metno_forecast,1015.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 08:00:00
2025,10,4,9,21.2,metno_forecast,82,metno_forecast,0.0,metno_forecast,69,metno_forecast,5.8,metno_forecast,1015.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 09:00:00
2025,10,4,10,20.6,metno_forecast,85,metno_forecast,0.0,metno_forecast,23,metno_forecast,4.3,metno_forecast,1014.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 10:00:00
2025,10,4,11,20.2,metno_forecast,87,metno_forecast,0.0,metno_forecast,359,metno_forecast,4.0,metno_forecast,1014.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 11:00:00
2025,10,4,12,20.9,metno_forecast,73,metno_forecast,0.0,metno_forecast,303,metno_forecast,3.6,metno_forecast,1013.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 12:00:00
2025,10,4,13,20.0,metno_forecast,88,metno_forecast,0.0,metno_forecast,314,metno_forecast,4.7,metno_forecast,1015.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 13:00:00
2025,10,4,14,21.9,metno_forecast,78,metno_forecast,0.0,metno_forecast,307,metno_forecast,5.4,metno_forecast,1015.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 14:00:00
2025,10,4,15,23.5,metno_forecast,72,metno_forecast,0.0,metno_forecast,308,metno_forecast,3.6,metno_forecast,1015.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 15:00:00
2025,10,4,16,25.1,metno_forecast,64,metno_forecast,0.0,metno_forecast,14,metno_forecast,4.7,metno_forecast,1015.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 16:00:00
2025,10,4,17,26.9,metno_forecast,55,metno_forecast,0.0,metno_forecast,75,metno_forecast,7.6,metno_forecast,1014.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-10-04 17:00:00
2025,10,4,18,28.6,metno_forecast,46,metno_forecast,0.0,metno_forecast,99,metno_forecast,10.1,metno_forecast,1013.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 18:00:00
2025,10,4,19,29.5,metno_forecast,41,metno_forecast,0.0,metno_forecast,104,metno_forecast,12.2,metno_forecast,1012.4,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-10-04 19:00:00
2025,10,4,20,30.0,metno_forecast,38,metno_forecast,0.2,metno_forecast,111,metno_forecast,13.0,metno_forecast,1011.1,metno_forecast,2.0,metno_forecast,17.0,metno_forecast,2025-10-04 20:00:00
2025,10,4,21,30.1,metno_forecast,38,metno_forecast,0.1,metno_forecast,123,metno_forecast,14.4,metno_forecast,1010.0,metno_forecast,1.0,metno_forecast,17.0,metno_forecast,2025-10-04 21:00:00
2025,10,4,22,30.1,metno_forecast,38,metno_forecast,0.0,metno_forecast,129,metno_forecast,15.8,metno_forecast,1009.4,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 22:00:00
2025,10,4,23,29.6,metno_forecast,39,metno_forecast,0.0,metno_forecast,124,metno_forecast,15.5,metno_forecast,1009.1,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-10-04 23:00:00
