location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
7951,36196,Universidad-7951,2023-04-09T01:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,46.0
7951,36196,Universidad-7951,2023-04-09T02:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,24.0
7951,36196,Universidad-7951,2023-04-09T03:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,21.0
7951,36196,Universidad-7951,2023-04-09T04:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,15.0
7951,36196,Universidad-7951,2023-04-09T05:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,12.0
7951,36196,Universidad-7951,2023-04-09T06:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,12.0
7951,36196,Universidad-7951,2023-04-09T07:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,13.0
7951,36196,Universidad-7951,2023-04-09T08:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,19.0
7951,36196,Universidad-7951,2023-04-09T09:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,27.0
7951,36196,Universidad-7951,2023-04-09T10:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,19.0
7951,36196,Universidad-7951,2023-04-09T11:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,15.0
7951,36196,Universidad-7951,2023-04-09T12:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,34.0
7951,36196,Universidad-7951,2023-04-09T13:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,24.0
7951,36196,Universidad-7951,2023-04-09T14:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,78.0
7951,36196,Universidad-7951,2023-04-09T15:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,67.0
7951,36196,Universidad-7951,2023-04-09T16:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,43.0
7951,36196,Universidad-7951,2023-04-09T17:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,39.0
7951,36196,Universidad-7951,2023-04-09T18:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,39.0
7951,36196,Universidad-7951,2023-04-09T19:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,34.0
7951,36196,Universidad-7951,2023-04-09T20:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,23.0
7951,36196,Universidad-7951,2023-04-09T21:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,21.0
7951,36196,Universidad-7951,2023-04-09T22:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,27.0
7951,36196,Universidad-7951,2023-04-09T23:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,30.0
7951,36196,Universidad-7951,2023-04-10T00:00:00-05:00,25.73,-100.30972222222,pm10,µg/m³,19.0
7951,36197,Universidad-7951,2023-04-09T01:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,13.0
7951,36197,Universidad-7951,2023-04-09T02:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,9.0
7951,36197,Universidad-7951,2023-04-09T03:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2023-04-09T04:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,8.0
7951,36197,Universidad-7951,2023-04-09T05:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,1.0
7951,36197,Universidad-7951,2023-04-09T06:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,8.0
7951,36197,Universidad-7951,2023-04-09T07:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2023-04-09T08:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2023-04-09T09:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,5.0
7951,36197,Universidad-7951,2023-04-09T10:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2023-04-09T12:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2023-04-09T13:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,4.0
7951,36197,Universidad-7951,2023-04-09T14:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,12.0
7951,36197,Universidad-7951,2023-04-09T15:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,27.0
7951,36197,Universidad-7951,2023-04-09T16:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,23.0
7951,36197,Universidad-7951,2023-04-09T17:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,15.0
7951,36197,Universidad-7951,2023-04-09T18:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,22.0
7951,36197,Universidad-7951,2023-04-09T19:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,16.0
7951,36197,Universidad-7951,2023-04-09T20:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,20.0
7951,36197,Universidad-7951,2023-04-09T21:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,3.0
7951,36197,Universidad-7951,2023-04-09T22:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2023-04-09T23:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,5.0
7951,36197,Universidad-7951,2023-04-10T00:00:00-05:00,25.73,-100.30972222222,pm25,µg/m³,12.0
7951,1286486,Universidad-7951,2023-04-09T01:00:00-05:00,25.73,-100.30972222222,no2,ppm,0.0152
7951,1286486,Universidad-7951,2023-04-09T02:00:00-05:00,25.73,-100.30972222222,no2,ppm,0.0134
7951,1286486,Universidad-7951,2023-04-09T03:00:00-05:00,25.73,-100.30972222222,no2,ppm,0.0145
7951,1286486,Universidad-7951,2023-04-09T04:00:00-05:00,25.73,-100.30972222222,no2,ppm,0.0101
