location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
7951,36196,Universidad-7951,2021-01-08T01:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,54.0
7951,36196,Universidad-7951,2021-01-08T02:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,60.0
7951,36196,Universidad-7951,2021-01-08T03:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,50.0
7951,36196,Universidad-7951,2021-01-08T04:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,71.0
7951,36196,Universidad-7951,2021-01-08T05:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,70.0
7951,36196,Universidad-7951,2021-01-08T06:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,75.0
7951,36196,Universidad-7951,2021-01-08T07:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,71.0
7951,36196,Universidad-7951,2021-01-08T08:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,94.0
7951,36196,Universidad-7951,2021-01-08T09:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,116.0
7951,36196,Universidad-7951,2021-01-08T10:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,123.0
7951,36196,Universidad-7951,2021-01-08T11:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,100.0
7951,36196,Universidad-7951,2021-01-08T12:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,89.0
7951,36196,Universidad-7951,2021-01-08T13:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,94.0
7951,36196,Universidad-7951,2021-01-08T14:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,81.0
7951,36196,Universidad-7951,2021-01-08T15:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,70.0
7951,36196,Universidad-7951,2021-01-08T16:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,68.0
7951,36196,Universidad-7951,2021-01-08T17:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,65.0
7951,36196,Universidad-7951,2021-01-08T18:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,61.0
7951,36196,Universidad-7951,2021-01-08T19:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,60.0
7951,36196,Universidad-7951,2021-01-08T20:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,57.0
7951,36196,Universidad-7951,2021-01-08T21:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,75.0
7951,36196,Universidad-7951,2021-01-08T22:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,62.0
7951,36196,Universidad-7951,2021-01-08T23:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,50.0
7951,36196,Universidad-7951,2021-01-09T00:00:00-06:00,25.73,-100.30972222222,pm10,µg/m³,58.0
7951,36197,Universidad-7951,2021-01-08T01:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,13.0
7951,36197,Universidad-7951,2021-01-08T02:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2021-01-08T03:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,9.0
7951,36197,Universidad-7951,2021-01-08T04:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,17.0
7951,36197,Universidad-7951,2021-01-08T05:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2021-01-08T06:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2021-01-08T07:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,20.0
7951,36197,Universidad-7951,2021-01-08T08:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2021-01-08T09:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,8.0
7951,36197,Universidad-7951,2021-01-08T10:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,12.0
7951,36197,Universidad-7951,2021-01-08T11:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,13.0
7951,36197,Universidad-7951,2021-01-08T12:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,17.0
7951,36197,Universidad-7951,2021-01-08T13:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2021-01-08T14:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,11.0
7951,36197,Universidad-7951,2021-01-08T15:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,12.0
7951,36197,Universidad-7951,2021-01-08T16:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,7.0
7951,36197,Universidad-7951,2021-01-08T17:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,8.0
7951,36197,Universidad-7951,2021-01-08T18:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,15.0
7951,36197,Universidad-7951,2021-01-08T19:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,9.0
7951,36197,Universidad-7951,2021-01-08T20:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,12.0
7951,36197,Universidad-7951,2021-01-08T21:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,8.0
7951,36197,Universidad-7951,2021-01-08T22:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,13.0
7951,36197,Universidad-7951,2021-01-08T23:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,4.0
7951,36197,Universidad-7951,2021-01-09T00:00:00-06:00,25.73,-100.30972222222,pm25,µg/m³,5.0
7951,36195,Universidad-7951,2021-01-08T01:00:00-06:00,25.73,-100.30972222222,co,ppm,1.43
7951,36195,Universidad-7951,2021-01-08T02:00:00-06:00,25.73,-100.30972222222,co,ppm,1.42
7951,36195,Universidad-7951,2021-01-08T03:00:00-06:00,25.73,-100.30972222222,co,ppm,1.39
7951,36195,Universidad-7951,2021-01-08T04:00:00-06:00,25.73,-100.30972222222,co,ppm,1.37
7951,36195,Universidad-7951,2021-01-08T05:00:00-06:00,25.73,-100.30972222222,co,ppm,1.36
7951,36195,Universidad-7951,2021-01-08T06:00:00-06:00,25.73,-100.30972222222,co,ppm,1.4
7951,36195,Universidad-7951,2021-01-08T07:00:00-06:00,25.73,-100.30972222222,co,ppm,1.44
