datetime,co,no,no2,nox,o3,pm10,pm25,so2,temp,rhum,prcp,wdir,wspd,wpgt,pres,cldc,coco
2023-08-02 12:00:00+00:00,0.8130000000000001,0.011749999999999983,0.010166666666666666,0.02171666666666665,0.011099999999999999,33.333333333333336,9.272,0.0034666666666666665,24.933333333333334,77.33333333333333,0.0,182.33333333333334,7.8,,1016.9333333333334,1.0,1.0
2023-08-02 13:00:00+00:00,0.9071666666666666,0.0163,0.010699999999999982,0.026866666666666667,0.01195,37.5,9.203999999999999,0.00325,25.866666666666664,77.66666666666667,0.0,120.0,9.6,,1017.0333333333333,2.3333333333333335,1.0
2023-08-02 14:00:00+00:00,0.9213333333333334,0.015833333333333317,0.00985,0.025533333333333335,0.0152,48.833333333333336,12.276,0.0031999999999999997,26.866666666666664,74.0,0.0,120.0,11.6,,1017.3333333333334,4.333333333333333,2.0
2023-08-02 15:00:00+00:00,0.9178333333333333,0.012866666666666651,0.0094,0.022099999999999998,0.020466666666666664,37.166666666666664,14.432500000000001,0.0029666666666666665,28.46666666666667,66.0,0.0,123.33333333333333,7.733333333333333,,1017.4,2.6666666666666665,2.6666666666666665
2023-08-02 16:00:00+00:00,0.8966666666666666,0.010833333333333315,0.011283333333333317,0.021933333333333332,0.0294,37.833333333333336,18.157999999999998,0.002983333333333333,30.133333333333336,60.0,0.0,133.33333333333334,9.1,,1017.0333333333333,2.6666666666666665,2.0
2023-08-02 17:00:00+00:00,0.8810000000000001,0.007516666666666667,0.010783333333333317,0.01813333333333333,0.03961666666666667,46.166666666666664,21.972,0.0037333333333333333,32.53333333333333,51.666666666666664,0.0,193.33333333333334,6.733333333333333,,1016.6333333333333,2.0,1.0
2023-08-02 18:00:00+00:00,0.8263333333333334,0.006883333333333334,0.0086,0.0153,0.04006666666666667,45.333333333333336,21.532,0.00375,33.86666666666667,44.666666666666664,0.0,123.33333333333333,10.4,,1015.6999999999999,2.3333333333333335,1.0
2023-08-02 19:00:00+00:00,0.8333333333333334,0.006666666666666633,0.008450000000000001,0.014916666666666667,0.038,39.666666666666664,17.682,0.0031333333333333335,35.0,40.333333333333336,0.0,110.0,14.4,,1015.0666666666666,2.0,1.0
2023-08-02 20:00:00+00:00,0.9362,0.006233333333333334,0.007249999999999983,0.0133,0.03835,39.833333333333336,18.402,0.003283333333333334,36.199999999999996,36.0,0.0,116.66666666666667,12.733333333333334,,1014.4666666666667,2.0,1.3333333333333333
2023-08-02 21:00:00+00:00,0.9286,0.0064499999999999835,0.007549999999999983,0.0138,0.03871666666666665,36.0,20.544,0.0039333333333333165,36.93333333333333,30.333333333333332,0.0,113.33333333333333,15.733333333333334,,1013.4666666666667,2.6666666666666665,1.3333333333333333
